headline_x,storyId,timestamp,body
IMF'S GEORGIEVA SAYS IMPACT OF TARIFFS ON U.S. HAS BEEN MUTED THUS FAR,urn:newsml:reuters.com:20251016:nS0N3EX04C:27,2025-10-16 12:24:07+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
member countries to keep trade as an engine of growth for the
world economy despite President Donald Trump's steep new
tariffs.
    Georgieva told a news briefing during IMF and World Bank
annual meetings in Washington that countries with large external
surpluses like China need to rely more on domestic consumption
than exports, while countries with big fiscal deficits, like the
United States, need to reduce them.

 (Reporting by David Lawder and Andrea Shalal; Editing by Toby
Chopra)
 ((David.Lawder@tr.com; +1 202 843 6288;))"
"IMF'S GEORGIEVA SAYS OVERALL INFLATION IS TRENDING DOWN, WITH SOME DIFFERENCES AROUND THE WORLD",urn:newsml:reuters.com:20251016:nS0N3EX04C:25,2025-10-16 12:24:07+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
member countries to keep trade as an engine of growth for the
world economy despite President Donald Trump's steep new
tariffs.
    Georgieva told a news briefing during IMF and World Bank
annual meetings in Washington that countries with large external
surpluses like China need to rely more on domestic consumption
than exports, while countries with big fiscal deficits, like the
United States, need to reduce them.

 (Reporting by David Lawder and Andrea Shalal; Editing by Toby
Chopra)
 ((David.Lawder@tr.com; +1 202 843 6288;))"
IMF'S GEORGIEVA SAYS HOPE TO COME UP WITH A PROGRAM FOR LEBANON,urn:newsml:reuters.com:20251016:nS0N3EX04I:5,2025-10-16 13:10:32+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
all parties to continue moving in the direction of a sustained
lasting peace following a ceasefire in Gaza, saying it would
benefit the entire region.
    Georgieva, speaking during the annual meetings of the IMF
and World Bank in Washington, said she was relieved when the
recent ceasefire was reached, noting that lowered tensions would
be good news for the economies of Egypt and Jordan, where the
IMF has programs, and Lebanon and Syria, which have asked for
help and support from the global lender.
    ""It is important that everybody concerned encourages this
direction of sustaining a lasting peace, and yes, it would
benefit the region,"" she said.

(Reporting by Andrea Shalal; Editing by Paul Simao)
((mailto:andrea.shalal@tr.com; +1 202-815-7432;))"
"IMF'S GEORGIEVA SAYS GAZA CEASEFIRE MUST BE MAINTAINED, PEACE WOULD BENEFIT REGION",urn:newsml:reuters.com:20251016:nS0N3EX04I:3,2025-10-16 13:10:32+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
all parties to continue moving in the direction of a sustained
lasting peace following a ceasefire in Gaza, saying it would
benefit the entire region.
    Georgieva, speaking during the annual meetings of the IMF
and World Bank in Washington, said she was relieved when the
recent ceasefire was reached, noting that lowered tensions would
be good news for the economies of Egypt and Jordan, where the
IMF has programs, and Lebanon and Syria, which have asked for
help and support from the global lender.
    ""It is important that everybody concerned encourages this
direction of sustaining a lasting peace, and yes, it would
benefit the region,"" she said.

(Reporting by Andrea Shalal; Editing by Paul Simao)
((mailto:andrea.shalal@tr.com; +1 202-815-7432;))"
IMF'S GEORGIEVA SAYS BREATHED A SIGH OF RELIEF ON CEASEFIRE IN GAZA,urn:newsml:reuters.com:20251016:nS0N3EX04I:1,2025-10-16 13:10:32+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
all parties to continue moving in the direction of a sustained
lasting peace following a ceasefire in Gaza, saying it would
benefit the entire region.
    Georgieva, speaking during the annual meetings of the IMF
and World Bank in Washington, said she was relieved when the
recent ceasefire was reached, noting that lowered tensions would
be good news for the economies of Egypt and Jordan, where the
IMF has programs, and Lebanon and Syria, which have asked for
help and support from the global lender.
    ""It is important that everybody concerned encourages this
direction of sustaining a lasting peace, and yes, it would
benefit the region,"" she said.

(Reporting by Andrea Shalal; Editing by Paul Simao)
((mailto:andrea.shalal@tr.com; +1 202-815-7432;))"
IMF'S GEORGIEVA SAYS INDIA CAN AIM FOR HIGHER TRADE INTEGRATION WITH TRADE PARTNERS,urn:newsml:reuters.com:20251016:nS0N3EX04H:7,2025-10-16 12:37:56.416000+00:00,
IMF'S GEORGIEVA SAYS SEEING REGIONAL TRADE INTEGRATION GROWING,urn:newsml:reuters.com:20251016:nS0N3EX04H:5,2025-10-16 12:37:56.416000+00:00,
IMF'S GEORGIEVA SAYS ENCOURAGING COUNTRIES TO STICK TO MOST-FAVORED NATION TRADE RULES,urn:newsml:reuters.com:20251016:nS0N3EX04H:3,2025-10-16 12:37:56.416000+00:00,
"IMF'S GEORGIEVA SAYS REST OF WORLD HAS NOT FOLLOWED U.S. TARIFFS 'SO FAR', ONLY 3 OF 191 IMF MEMBERS HAVE MOVED FORCEFULLY ON TARIFFS",urn:newsml:reuters.com:20251016:nS0N3EX04H:1,2025-10-16 12:37:56.416000+00:00,
"IMF'S GEORGIEVA SAYS  COUNTRIES HAVE EXHAUSTED THEIR FISCAL BUFFERS, STRETCHED VALUATIONS ARE A REALITY",urn:newsml:reuters.com:20251016:nS0N3EX04F:9,2025-10-16 12:53:28+00:00,"WASHINGTON, Oct 16 (Reuters) - The International
Monetary Fund is urging countries to pay more attention to risks
that may be building up in non-bank lending markets after the
collapse of two U.S. automotive firms, IMF Managing Director
Kristalina Georgieva said on Thursday.
    Georgieva told a news conference during the IMF and World
Bank annual meetings that non-bank financial institutions are
less regulated than traditional banks and may be more
susceptible to risks. 
    ""Whether that kind of problem can be more dramatic, of
course, depends on two things,"" Georgieva said. ""It depends on
the performance of the real economy, and it depends on the
magnitude of non-banking financial institutions that find
themselves in a tough spot, and this is why we are urging more
attention to these non bank financial institutions,"" Georgieva
said.

(Reporting by David Lawder; Editing by Chizu Nomiyama )
((mailto:David.Lawder@tr.com; +1 202 843 6288;))"
"IMF'S GEORGIEVA SAYS WHETHER THAT KIND OF PROBLEM GROWS DEPENDS ON PERFORMANCE OF REAL ECONOMY, AND MAGNITUDE OF INSTITUTIONS AFFECTED",urn:newsml:reuters.com:20251016:nS0N3EX04F:7,2025-10-16 12:53:28+00:00,"WASHINGTON, Oct 16 (Reuters) - The International
Monetary Fund is urging countries to pay more attention to risks
that may be building up in non-bank lending markets after the
collapse of two U.S. automotive firms, IMF Managing Director
Kristalina Georgieva said on Thursday.
    Georgieva told a news conference during the IMF and World
Bank annual meetings that non-bank financial institutions are
less regulated than traditional banks and may be more
susceptible to risks. 
    ""Whether that kind of problem can be more dramatic, of
course, depends on two things,"" Georgieva said. ""It depends on
the performance of the real economy, and it depends on the
magnitude of non-banking financial institutions that find
themselves in a tough spot, and this is why we are urging more
attention to these non bank financial institutions,"" Georgieva
said.

(Reporting by David Lawder; Editing by Chizu Nomiyama )
((mailto:David.Lawder@tr.com; +1 202 843 6288;))"
"IMF'S GEORGIEVA SAYS WE ARE URGING MORE ATTENTION TO NON-BANK INSTITUTIONS, MORE OVERSIGHT",urn:newsml:reuters.com:20251016:nS0N3EX04F:5,2025-10-16 12:53:28+00:00,"WASHINGTON, Oct 16 (Reuters) - The International
Monetary Fund is urging countries to pay more attention to risks
that may be building up in non-bank lending markets after the
collapse of two U.S. automotive firms, IMF Managing Director
Kristalina Georgieva said on Thursday.
    Georgieva told a news conference during the IMF and World
Bank annual meetings that non-bank financial institutions are
less regulated than traditional banks and may be more
susceptible to risks. 
    ""Whether that kind of problem can be more dramatic, of
course, depends on two things,"" Georgieva said. ""It depends on
the performance of the real economy, and it depends on the
magnitude of non-banking financial institutions that find
themselves in a tough spot, and this is why we are urging more
attention to these non bank financial institutions,"" Georgieva
said.

(Reporting by David Lawder; Editing by Chizu Nomiyama )
((mailto:David.Lawder@tr.com; +1 202 843 6288;))"
IMF'S GEORGIEVA SAYS NON-BANK FINANCIAL INSTITUTIONS DO NOT ENJOY SAME LEVEL OF REGULATORY OVERSIGHT AS BANKS,urn:newsml:reuters.com:20251016:nS0N3EX04F:3,2025-10-16 12:53:28+00:00,"WASHINGTON, Oct 16 (Reuters) - The International
Monetary Fund is urging countries to pay more attention to risks
that may be building up in non-bank lending markets after the
collapse of two U.S. automotive firms, IMF Managing Director
Kristalina Georgieva said on Thursday.
    Georgieva told a news conference during the IMF and World
Bank annual meetings that non-bank financial institutions are
less regulated than traditional banks and may be more
susceptible to risks. 
    ""Whether that kind of problem can be more dramatic, of
course, depends on two things,"" Georgieva said. ""It depends on
the performance of the real economy, and it depends on the
magnitude of non-banking financial institutions that find
themselves in a tough spot, and this is why we are urging more
attention to these non bank financial institutions,"" Georgieva
said.

(Reporting by David Lawder; Editing by Chizu Nomiyama )
((mailto:David.Lawder@tr.com; +1 202 843 6288;))"
IMF'S GEORGIEVA SAYS WE ARE CONCERNED ABOUT COLLAPSE OF U.S. COMPANIES THAT GOT THEIR FINANCING FROM NON-BANK SECTOR,urn:newsml:reuters.com:20251016:nS0N3EX04F:1,2025-10-16 12:53:28+00:00,"WASHINGTON, Oct 16 (Reuters) - The International
Monetary Fund is urging countries to pay more attention to risks
that may be building up in non-bank lending markets after the
collapse of two U.S. automotive firms, IMF Managing Director
Kristalina Georgieva said on Thursday.
    Georgieva told a news conference during the IMF and World
Bank annual meetings that non-bank financial institutions are
less regulated than traditional banks and may be more
susceptible to risks. 
    ""Whether that kind of problem can be more dramatic, of
course, depends on two things,"" Georgieva said. ""It depends on
the performance of the real economy, and it depends on the
magnitude of non-banking financial institutions that find
themselves in a tough spot, and this is why we are urging more
attention to these non bank financial institutions,"" Georgieva
said.

(Reporting by David Lawder; Editing by Chizu Nomiyama )
((mailto:David.Lawder@tr.com; +1 202 843 6288;))"
"IMF'S GEORGIEVA SAYS CHINA HAS OPPORTUNITY TO OPEN UP MARKETS THAT ARE NOT AS ACTIVE, INCLUDING SERVICES",urn:newsml:reuters.com:20251016:nS0N3EX04C:23,2025-10-16 12:24:07+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
member countries to keep trade as an engine of growth for the
world economy despite President Donald Trump's steep new
tariffs.
    Georgieva told a news briefing during IMF and World Bank
annual meetings in Washington that countries with large external
surpluses like China need to rely more on domestic consumption
than exports, while countries with big fiscal deficits, like the
United States, need to reduce them.

 (Reporting by David Lawder and Andrea Shalal; Editing by Toby
Chopra)
 ((David.Lawder@tr.com; +1 202 843 6288;))"
"IMF'S GEORGIEVA SAYS CHINA SHOULD SPEND MORE, SAVE A BIT LESS",urn:newsml:reuters.com:20251016:nS0N3EX04C:21,2025-10-16 12:24:07+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
member countries to keep trade as an engine of growth for the
world economy despite President Donald Trump's steep new
tariffs.
    Georgieva told a news briefing during IMF and World Bank
annual meetings in Washington that countries with large external
surpluses like China need to rely more on domestic consumption
than exports, while countries with big fiscal deficits, like the
United States, need to reduce them.

 (Reporting by David Lawder and Andrea Shalal; Editing by Toby
Chopra)
 ((David.Lawder@tr.com; +1 202 843 6288;))"
IMF'S GEORGIEVA SAYS CANADA IS MOVING BUDGET ANNOUNCEMENT IN A WAY WE THINK IS APPROPRIATE,urn:newsml:reuters.com:20251016:nS0N3EX04D:9,2025-10-16 13:20:31+00:00,"WASHINGTON, Oct 16 (Reuters) - Booming investment in
artificial intelligence, concentrated mostly in the U.S., could
contribute between 0.1% and 0.8% to global growth, but could
also cause more divergence between rich and poor countries, the
head of the International Monetary Fund said on Thursday.
    ""If we were to extract that kind of boost of growth that
would be very significant for the world,"" IMF Managing Director
Kristalina Georgieva said during the IMF and World Bank annual
meetings in Washington. 
    ""The risk is that we may end up in a world where there is
increasing productivity, but it is also a source of divergence
within countries and across countries,"" she said.

(Reporting by Andrea Shalal; Editing by Paul Simao)
((mailto:andrea.shalal@tr.com; +1 202-815-7432;))"
"IMF'S GEORGIEVA SAYS CANADA, GERMANY HAVE MORE FISCAL SPACE",urn:newsml:reuters.com:20251016:nS0N3EX04D:7,2025-10-16 13:20:31+00:00,"WASHINGTON, Oct 16 (Reuters) - Booming investment in
artificial intelligence, concentrated mostly in the U.S., could
contribute between 0.1% and 0.8% to global growth, but could
also cause more divergence between rich and poor countries, the
head of the International Monetary Fund said on Thursday.
    ""If we were to extract that kind of boost of growth that
would be very significant for the world,"" IMF Managing Director
Kristalina Georgieva said during the IMF and World Bank annual
meetings in Washington. 
    ""The risk is that we may end up in a world where there is
increasing productivity, but it is also a source of divergence
within countries and across countries,"" she said.

(Reporting by Andrea Shalal; Editing by Paul Simao)
((mailto:andrea.shalal@tr.com; +1 202-815-7432;))"
"IMF'S GEORGIEVA SAYS SOME G7 COUNTRIES LIKE U.S., JAPAN, FRANCE AND ITALY, HAVE MORE SIGNIFICANT FISCAL PROBLEMS, NEED CONSOLIDATION",urn:newsml:reuters.com:20251016:nS0N3EX04D:5,2025-10-16 13:20:31+00:00,"WASHINGTON, Oct 16 (Reuters) - Booming investment in
artificial intelligence, concentrated mostly in the U.S., could
contribute between 0.1% and 0.8% to global growth, but could
also cause more divergence between rich and poor countries, the
head of the International Monetary Fund said on Thursday.
    ""If we were to extract that kind of boost of growth that
would be very significant for the world,"" IMF Managing Director
Kristalina Georgieva said during the IMF and World Bank annual
meetings in Washington. 
    ""The risk is that we may end up in a world where there is
increasing productivity, but it is also a source of divergence
within countries and across countries,"" she said.

(Reporting by Andrea Shalal; Editing by Paul Simao)
((mailto:andrea.shalal@tr.com; +1 202-815-7432;))"
"IMF'S GEORGIEVA SAYS  RISK WE SEE THAT WE MAY SEE INCREASING PRODUCTIVITY FROM AI, BUT IT ALSO CAUSES MORE DIVERGENCE BETWEEN COUNTRIES",urn:newsml:reuters.com:20251016:nS0N3EX04D:3,2025-10-16 13:20:31+00:00,"WASHINGTON, Oct 16 (Reuters) - Booming investment in
artificial intelligence, concentrated mostly in the U.S., could
contribute between 0.1% and 0.8% to global growth, but could
also cause more divergence between rich and poor countries, the
head of the International Monetary Fund said on Thursday.
    ""If we were to extract that kind of boost of growth that
would be very significant for the world,"" IMF Managing Director
Kristalina Georgieva said during the IMF and World Bank annual
meetings in Washington. 
    ""The risk is that we may end up in a world where there is
increasing productivity, but it is also a source of divergence
within countries and across countries,"" she said.

(Reporting by Andrea Shalal; Editing by Paul Simao)
((mailto:andrea.shalal@tr.com; +1 202-815-7432;))"
IMF'S GEORGIEVA SAYS AI INVESTMENT BOOM EXPECTED TO CONTRIBUTE BETWEEN 0.1% AND 0.8% TO GLOBAL GROWTH,urn:newsml:reuters.com:20251016:nS0N3EX04D:1,2025-10-16 13:20:31+00:00,"WASHINGTON, Oct 16 (Reuters) - Booming investment in
artificial intelligence, concentrated mostly in the U.S., could
contribute between 0.1% and 0.8% to global growth, but could
also cause more divergence between rich and poor countries, the
head of the International Monetary Fund said on Thursday.
    ""If we were to extract that kind of boost of growth that
would be very significant for the world,"" IMF Managing Director
Kristalina Georgieva said during the IMF and World Bank annual
meetings in Washington. 
    ""The risk is that we may end up in a world where there is
increasing productivity, but it is also a source of divergence
within countries and across countries,"" she said.

(Reporting by Andrea Shalal; Editing by Paul Simao)
((mailto:andrea.shalal@tr.com; +1 202-815-7432;))"
GEORGIEVA SAYS IMF WILL BE PRUDENT STEWARD OF ITS RESOURCES,urn:newsml:reuters.com:20251016:nS0N3EX04C:19,2025-10-16 12:24:07+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
member countries to keep trade as an engine of growth for the
world economy despite President Donald Trump's steep new
tariffs.
    Georgieva told a news briefing during IMF and World Bank
annual meetings in Washington that countries with large external
surpluses like China need to rely more on domestic consumption
than exports, while countries with big fiscal deficits, like the
United States, need to reduce them.

 (Reporting by David Lawder and Andrea Shalal; Editing by Toby
Chopra)
 ((David.Lawder@tr.com; +1 202 843 6288;))"
GEORGIEVA SAYS NEED TO REPLENISH IMF'S RELIEF FUND FOR POOREST COUNTRIES,urn:newsml:reuters.com:20251016:nS0N3EX04C:17,2025-10-16 12:24:07+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
member countries to keep trade as an engine of growth for the
world economy despite President Donald Trump's steep new
tariffs.
    Georgieva told a news briefing during IMF and World Bank
annual meetings in Washington that countries with large external
surpluses like China need to rely more on domestic consumption
than exports, while countries with big fiscal deficits, like the
United States, need to reduce them.

 (Reporting by David Lawder and Andrea Shalal; Editing by Toby
Chopra)
 ((David.Lawder@tr.com; +1 202 843 6288;))"
GEORGIEVA SAYS COUNTRIES WITH EXCESSIVE DEFICITS LIKE U.S. NEED TO REDUCE FISCAL DEFICITS AND INCENTIVIZE PRIVATE SAVINGS,urn:newsml:reuters.com:20251016:nS0N3EX04C:15,2025-10-16 12:24:07+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
member countries to keep trade as an engine of growth for the
world economy despite President Donald Trump's steep new
tariffs.
    Georgieva told a news briefing during IMF and World Bank
annual meetings in Washington that countries with large external
surpluses like China need to rely more on domestic consumption
than exports, while countries with big fiscal deficits, like the
United States, need to reduce them.

 (Reporting by David Lawder and Andrea Shalal; Editing by Toby
Chopra)
 ((David.Lawder@tr.com; +1 202 843 6288;))"
"BARKIN: DEMAND REMAINS SOLID, PARTICULARLY AMONG THOSE WITH HIGHER INCOMES",urn:newsml:reuters.com:20251016:nS0N3RO00X:3,2025-10-16 12:44:30+00:00,"WASHINGTON, Oct 16 (Reuters) - Consumers continue to
spend given low unemployment and wage gains, but are more
constrained than during the pandemic years, Richmond Fed
president Thomas Barkin said on Thursday.
    ""While consumers are still spending, we are not in 2022
anymore. Consumers are not as flush,"" Barkin said in comments to
the Aiken Chamber of Commerce in South Carolina. ""They are
making choices.""
     

((howard.schneider@tr.com))"
GEORGIEVA SAYS COUNTRIES WITH EXCESSIVE SURPLUSES LIKE CHINA SHOULD RELY ON DOMESTIC DEMAND,urn:newsml:reuters.com:20251016:nS0N3EX04C:13,2025-10-16 12:24:07+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
member countries to keep trade as an engine of growth for the
world economy despite President Donald Trump's steep new
tariffs.
    Georgieva told a news briefing during IMF and World Bank
annual meetings in Washington that countries with large external
surpluses like China need to rely more on domestic consumption
than exports, while countries with big fiscal deficits, like the
United States, need to reduce them.

 (Reporting by David Lawder and Andrea Shalal; Editing by Toby
Chopra)
 ((David.Lawder@tr.com; +1 202 843 6288;))"
GEORGIEVA SAYS  MAIN PRIORITY IS GUARD AGAINST FINANCIAL INSTABILITY,urn:newsml:reuters.com:20251016:nS0N3EX04C:11,2025-10-16 12:24:07+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
member countries to keep trade as an engine of growth for the
world economy despite President Donald Trump's steep new
tariffs.
    Georgieva told a news briefing during IMF and World Bank
annual meetings in Washington that countries with large external
surpluses like China need to rely more on domestic consumption
than exports, while countries with big fiscal deficits, like the
United States, need to reduce them.

 (Reporting by David Lawder and Andrea Shalal; Editing by Toby
Chopra)
 ((David.Lawder@tr.com; +1 202 843 6288;))"
GEORGIEVA SAYS,urn:newsml:reuters.com:20251016:nS0N3EX04C:9,2025-10-16 12:24:07+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
member countries to keep trade as an engine of growth for the
world economy despite President Donald Trump's steep new
tariffs.
    Georgieva told a news briefing during IMF and World Bank
annual meetings in Washington that countries with large external
surpluses like China need to rely more on domestic consumption
than exports, while countries with big fiscal deficits, like the
United States, need to reduce them.

 (Reporting by David Lawder and Andrea Shalal; Editing by Toby
Chopra)
 ((David.Lawder@tr.com; +1 202 843 6288;))"
"GEORGIEVA SAYS COUNTRIES MUST REDUCE DEBT, RELY MORE ON DOMESTIC SOURCES OF REVENUE",urn:newsml:reuters.com:20251016:nS0N3EX04C:7,2025-10-16 12:24:07+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
member countries to keep trade as an engine of growth for the
world economy despite President Donald Trump's steep new
tariffs.
    Georgieva told a news briefing during IMF and World Bank
annual meetings in Washington that countries with large external
surpluses like China need to rely more on domestic consumption
than exports, while countries with big fiscal deficits, like the
United States, need to reduce them.

 (Reporting by David Lawder and Andrea Shalal; Editing by Toby
Chopra)
 ((David.Lawder@tr.com; +1 202 843 6288;))"
GEORGIEVA SAYS  URGING MEMBERS TO KEEP TRADE AS ENGINE OF GROWTH,urn:newsml:reuters.com:20251016:nS0N3EX04C:5,2025-10-16 12:24:07+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
member countries to keep trade as an engine of growth for the
world economy despite President Donald Trump's steep new
tariffs.
    Georgieva told a news briefing during IMF and World Bank
annual meetings in Washington that countries with large external
surpluses like China need to rely more on domestic consumption
than exports, while countries with big fiscal deficits, like the
United States, need to reduce them.

 (Reporting by David Lawder and Andrea Shalal; Editing by Toby
Chopra)
 ((David.Lawder@tr.com; +1 202 843 6288;))"
"GEORGIEVA SAYS PEOPLE ARE ANXIOUS, THEY ARE TAKING TO THE STREETS TO DEMAND BETTER OPPORTUNITIES",urn:newsml:reuters.com:20251016:nS0N3EX04C:3,2025-10-16 12:24:07+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
member countries to keep trade as an engine of growth for the
world economy despite President Donald Trump's steep new
tariffs.
    Georgieva told a news briefing during IMF and World Bank
annual meetings in Washington that countries with large external
surpluses like China need to rely more on domestic consumption
than exports, while countries with big fiscal deficits, like the
United States, need to reduce them.

 (Reporting by David Lawder and Andrea Shalal; Editing by Toby
Chopra)
 ((David.Lawder@tr.com; +1 202 843 6288;))"
IMF MANAGING DIRECTOR GEORGIEVA SAYS  THE GLOBAL ECONOMY IS EXCESSIVELY IMBALANCED,urn:newsml:reuters.com:20251016:nS0N3EX04C:1,2025-10-16 12:24:07+00:00,"WASHINGTON, Oct 16 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Thursday urged
member countries to keep trade as an engine of growth for the
world economy despite President Donald Trump's steep new
tariffs.
    Georgieva told a news briefing during IMF and World Bank
annual meetings in Washington that countries with large external
surpluses like China need to rely more on domestic consumption
than exports, while countries with big fiscal deficits, like the
United States, need to reduce them.

 (Reporting by David Lawder and Andrea Shalal; Editing by Toby
Chopra)
 ((David.Lawder@tr.com; +1 202 843 6288;))"
WALLER: HAVE NOT SPOKEN TO THE PRESIDENT,urn:newsml:reuters.com:20251016:nS0N3RO00W:3,2025-10-16 12:01:13+00:00,"WASHINGTON, Oct 16 (Reuters) - Data available even in
the absence of delayed U.S. government employment reports tells
a consistent story of weak hiring, bolstering the need for the
Federal Reserve to cut rates even as other data points to solid
economic growth, Fed Governor Christopher Waller said on
Thursday.
    ""Either GDP momentum comes down or the labor market
rebounds...They don't go together,"" Waller said on the Bloomberg
Surveilliance television show.
    He argued for the Fed to continue what he called cautious
quarter point cuts because ""we don’t know which way this is
going to break...If the Labor market rebounds there is less
pressure to cut rates...You don’t want to make a mistake.”

 (Editing by Toby Chopra)
 ((howard.schneider@tr.com))"
"BESSENT: U.S. HAS TOLD CHINA THAT IF FENTANYL ISSUE IS FIXED FOR SIX MONTHS, IEEPA FENTANYL TARIFFS CAN COME OFF",urn:newsml:reuters.com:20251015:nS0N3P906W:3,2025-10-15 14:14:22+00:00,"WASHINGTON, Oct 15 (Reuters) - The United States is
ready to impose tariffs on China over its purchases of Russian
oil, but Washington's European allies must be willing to take
part in such action, U.S. Treasury Secretary Scott Bessent told
a news conference on Wednesday.
    ""It is the purchase of Russian oil by China that fuels the
Russian war machines. China buys 60%, six zero percent, of
Russian energy. They buy 90% of Iranian energy,"" he said.
    The U.S. would produce photographs supplied by the Ukrainian
government that showed Chinese parts were used in Russian drones
operating in Ukraine, Bessent said through a spokesperson.  

 (Reporting by David Lawder and Andrea Shalal; Editing by Andrea
Ricci)
 ((andrea.shalal@tr.com; +1 202-815-7432;))"
FED’S POWELL: DOWNSIDE RISKS TO U.S. JOB MARKET HAVE RISEN,urn:newsml:reuters.com:20251014:nS0N3UJ0CE:5,2025-10-14 16:19:05+00:00,"* 
      Powell says Fed taking meeting-by-meeting approach to
interest
rate cuts
    

        * 
      Fed chief says elevated inflation partly due to impact of
tariffs
    

        * 
      Hiring and layoffs remained low through September, he says
    

        * 
      Powell says economy may be on 'somewhat firmer trajectory
than
expected'
    

  
    By Howard Schneider
       PHILADELPHIA, Oct 14 (Reuters) - The U.S. labor market
remained mired in its low-hiring, low-firing doldrums through
September, though the economy overall ""may be on a somewhat
firmer trajectory than expected,"" Federal Reserve Chair Jerome
Powell said on Tuesday, noting that policymakers will take a
""meeting-by-meeting"" approach to any further interest rate cuts
as they balance job market weakness with the fact that inflation
remains well above their 2% target.
""Based on the data that we do have, it is fair to say that the
outlook for employment and inflation does not appear to have
changed much since our September meeting four weeks ago,"" at
which the Fed cut its benchmark interest rate by a quarter of a
percentage point, Powell said in remarks prepared for delivery
at a National Association for Business Economics conference.
    ""Data available prior to the shutdown, however, show that
growth in economic activity may be on a somewhat firmer
trajectory than expected,"" he said in reference to the U.S.
government shutdown that has delayed release of jobs and other
data.
    ""There is no risk-free path for policy as we navigate the
tension between our employment and inflation goals,"" Powell
said, noting the nearly even divide seen in recent policymaker
projections among those who see rate cuts at the policy meeting
later this month and at the one in December, and those who see
one or fewer cuts by the end of the year.
    Powell cautioned that those projections can evolve as new
data arrive.
    ""I will stress again that these projections should be
understood as representing a range of potential outcomes whose
probabilities evolve as new information informs our
meeting-by-meeting approach to policymaking,"" Powell said. ""We
will set policy based on the evolution of the economic outlook
and the balance of risks, rather than following a pre-determined
path.""
Even with the September jobs report delayed, Powell, who devoted
most of his remarks to a discussion of Fed balance-sheet policy,
said he drew from a variety of public and private data sources
for insight on the job market.
    ""While official employment data for September are delayed,
available evidence suggests that both layoffs and hiring remain
low, and that both households' perceptions of job availability
and firms' perceptions of hiring difficulty continue their
downward trajectories,"" Powell said.
The elevated inflation, he said, was partly due to rising goods
prices that ""primarily reflect tariffs rather than broader
inflationary pressures.""
    The Fed will receive an update on consumer price inflation
on October 24. The U.S. Bureau of Labor Statistics has been told
to release its latest Consumer Price Index report despite the
ongoing shutdown.
    The Fed will hold its next policy meeting on October 28-29,
with investors expecting it to reduce rates by another quarter
of a percentage point.

(Reporting by Howard Schneider; Editing by Paul Simao)
((howard.schneider@tr.com))"
